campagne,date,jour,variable,groupe,valeur,date_year,date_month,date_week,jour_year,jour_month,jour_week
2020-2021,2020-12-05,1970-01-01 00:00:00.000000054,ACTE(VGP),moins de 65 ans,2143,2020,12,49,1970,1,1
2020-2021,2020-12-05,1970-01-01 00:00:00.000000054,DOSES(J07E1),moins de 65 ans,6020,2020,12,49,1970,1,1
2020-2021,2020-12-06,1970-01-01 00:00:00.000000055,ACTE(VGP),65 ans et plus,109,2020,12,49,1970,1,1
2020-2021,2020-12-06,1970-01-01 00:00:00.000000055,DOSES(J07E1),65 ans et plus,274,2020,12,49,1970,1,1
2020-2021,2020-12-06,1970-01-01 00:00:00.000000055,ACTE(VGP),moins de 65 ans,71,2020,12,49,1970,1,1
2020-2021,2020-12-06,1970-01-01 00:00:00.000000055,DOSES(J07E1),moins de 65 ans,182,2020,12,49,1970,1,1
2020-2021,2020-12-07,1970-01-01 00:00:00.000000056,ACTE(VGP),65 ans et plus,7117,2020,12,50,1970,1,1
2020-2021,2020-12-07,1970-01-01 00:00:00.000000056,DOSES(J07E1),65 ans et plus,12985,2020,12,50,1970,1,1
2020-2021,2020-12-07,1970-01-01 00:00:00.000000056,ACTE(VGP),moins de 65 ans,2649,2020,12,50,1970,1,1
2020-2021,2020-12-07,1970-01-01 00:00:00.000000056,DOSES(J07E1),moins de 65 ans,7230,2020,12,50,1970,1,1
2020-2021,2020-12-08,1970-01-01 00:00:00.000000057,ACTE(VGP),65 ans et plus,8375,2020,12,50,1970,1,1
2020-2021,2020-12-08,1970-01-01 00:00:00.000000057,DOSES(J07E1),65 ans et plus,15149,2020,12,50,1970,1,1
2020-2021,2020-12-08,1970-01-01 00:00:00.000000057,ACTE(VGP),moins de 65 ans,2712,2020,12,50,1970,1,1
2020-2021,2020-12-08,1970-01-01 00:00:00.000000057,DOSES(J07E1),moins de 65 ans,7593,2020,12,50,1970,1,1
2020-2021,2020-12-09,1970-01-01 00:00:00.000000058,ACTE(VGP),65 ans et plus,6816,2020,12,50,1970,1,1
2020-2021,2020-12-09,1970-01-01 00:00:00.000000058,DOSES(J07E1),65 ans et plus,12164,2020,12,50,1970,1,1
2020-2021,2020-12-09,1970-01-01 00:00:00.000000058,ACTE(VGP),moins de 65 ans,2473,2020,12,50,1970,1,1
2020-2021,2020-12-09,1970-01-01 00:00:00.000000058,DOSES(J07E1),moins de 65 ans,7012,2020,12,50,1970,1,1
2020-2021,2020-12-10,1970-01-01 00:00:00.000000059,ACTE(VGP),65 ans et plus,7137,2020,12,50,1970,1,1
2020-2021,2020-12-10,1970-01-01 00:00:00.000000059,DOSES(J07E1),65 ans et plus,13672,2020,12,50,1970,1,1
2020-2021,2020-12-10,1970-01-01 00:00:00.000000059,ACTE(VGP),moins de 65 ans,2377,2020,12,50,1970,1,1
2020-2021,2020-12-10,1970-01-01 00:00:00.000000059,DOSES(J07E1),moins de 65 ans,6211,2020,12,50,1970,1,1
2020-2021,2020-12-11,1970-01-01 00:00:00.000000060,ACTE(VGP),65 ans et plus,6631,2020,12,50,1970,1,1
2020-2021,2020-12-11,1970-01-01 00:00:00.000000060,DOSES(J07E1),65 ans et plus,12408,2020,12,50,1970,1,1
2020-2021,2020-12-11,1970-01-01 00:00:00.000000060,ACTE(VGP),moins de 65 ans,2227,2020,12,50,1970,1,1
2020-2021,2020-12-11,1970-01-01 00:00:00.000000060,DOSES(J07E1),moins de 65 ans,6023,2020,12,50,1970,1,1
2020-2021,2020-12-12,1970-01-01 00:00:00.000000061,ACTE(VGP),65 ans et plus,2567,2020,12,50,1970,1,1
2020-2021,2020-12-12,1970-01-01 00:00:00.000000061,DOSES(J07E1),65 ans et plus,5263,2020,12,50,1970,1,1
2020-2021,2020-12-12,1970-01-01 00:00:00.000000061,ACTE(VGP),moins de 65 ans,1360,2020,12,50,1970,1,1
2020-2021,2020-12-12,1970-01-01 00:00:00.000000061,DOSES(J07E1),moins de 65 ans,3800,2020,12,50,1970,1,1
2020-2021,2020-12-13,1970-01-01 00:00:00.000000062,ACTE(VGP),65 ans et plus,109,2020,12,50,1970,1,1
2020-2021,2020-12-13,1970-01-01 00:00:00.000000062,DOSES(J07E1),65 ans et plus,90,2020,12,50,1970,1,1
2020-2021,2020-12-13,1970-01-01 00:00:00.000000062,ACTE(VGP),moins de 65 ans,36,2020,12,50,1970,1,1
2020-2021,2020-12-13,1970-01-01 00:00:00.000000062,DOSES(J07E1),moins de 65 ans,114,2020,12,50,1970,1,1
2020-2021,2020-12-14,1970-01-01 00:00:00.000000063,ACTE(VGP),65 ans et plus,4779,2020,12,51,1970,1,1
2020-2021,2020-12-14,1970-01-01 00:00:00.000000063,DOSES(J07E1),65 ans et plus,8680,2020,12,51,1970,1,1
2020-2021,2020-12-14,1970-01-01 00:00:00.000000063,ACTE(VGP),moins de 65 ans,1731,2020,12,51,1970,1,1
2020-2021,2020-12-14,1970-01-01 00:00:00.000000063,DOSES(J07E1),moins de 65 ans,4572,2020,12,51,1970,1,1
2020-2021,2020-12-15,1970-01-01 00:00:00.000000064,ACTE(VGP),65 ans et plus,6025,2020,12,51,1970,1,1
2020-2021,2020-12-15,1970-01-01 00:00:00.000000064,DOSES(J07E1),65 ans et plus,12492,2020,12,51,1970,1,1
2020-2021,2020-12-15,1970-01-01 00:00:00.000000064,ACTE(VGP),moins de 65 ans,1841,2020,12,51,1970,1,1
2020-2021,2020-12-15,1970-01-01 00:00:00.000000064,DOSES(J07E1),moins de 65 ans,5263,2020,12,51,1970,1,1
2020-2021,2020-12-16,1970-01-01 00:00:00.000000065,ACTE(VGP),65 ans et plus,12565,2020,12,51,1970,1,1
2020-2021,2020-12-16,1970-01-01 00:00:00.000000065,DOSES(J07E1),65 ans et plus,27746,2020,12,51,1970,1,1
2020-2021,2020-12-16,1970-01-01 00:00:00.000000065,ACTE(VGP),moins de 65 ans,2234,2020,12,51,1970,1,1
2020-2021,2020-12-16,1970-01-01 00:00:00.000000065,DOSES(J07E1),moins de 65 ans,6617,2020,12,51,1970,1,1
2020-2021,2020-12-17,1970-01-01 00:00:00.000000066,ACTE(VGP),65 ans et plus,21500,2020,12,51,1970,1,1
2020-2021,2020-12-17,1970-01-01 00:00:00.000000066,DOSES(J07E1),65 ans et plus,45411,2020,12,51,1970,1,1
2020-2021,2020-12-17,1970-01-01 00:00:00.000000066,ACTE(VGP),moins de 65 ans,3068,2020,12,51,1970,1,1
2020-2021,2020-12-17,1970-01-01 00:00:00.000000066,DOSES(J07E1),moins de 65 ans,8508,2020,12,51,1970,1,1
2020-2021,2020-12-18,1970-01-01 00:00:00.000000067,ACTE(VGP),65 ans et plus,22716,2020,12,51,1970,1,1
2020-2021,2020-12-18,1970-01-01 00:00:00.000000067,DOSES(J07E1),65 ans et plus,47026,2020,12,51,1970,1,1
2020-2021,2020-12-18,1970-01-01 00:00:00.000000067,ACTE(VGP),moins de 65 ans,4288,2020,12,51,1970,1,1
2020-2021,2020-12-18,1970-01-01 00:00:00.000000067,DOSES(J07E1),moins de 65 ans,12068,2020,12,51,1970,1,1
2020-2021,2020-12-19,1970-01-01 00:00:00.000000068,ACTE(VGP),65 ans et plus,10864,2020,12,51,1970,1,1
2020-2021,2020-12-19,1970-01-01 00:00:00.000000068,DOSES(J07E1),65 ans et plus,25139,2020,12,51,1970,1,1
2020-2021,2020-12-19,1970-01-01 00:00:00.000000068,ACTE(VGP),moins de 65 ans,3743,2020,12,51,1970,1,1
2020-2021,2020-12-19,1970-01-01 00:00:00.000000068,DOSES(J07E1),moins de 65 ans,10435,2020,12,51,1970,1,1
2020-2021,2020-12-20,1970-01-01 00:00:00.000000069,ACTE(VGP),65 ans et plus,159,2020,12,51,1970,1,1
2020-2021,2020-12-20,1970-01-01 00:00:00.000000069,DOSES(J07E1),65 ans et plus,364,2020,12,51,1970,1,1
2020-2021,2020-12-20,1970-01-01 00:00:00.000000069,ACTE(VGP),moins de 65 ans,68,2020,12,51,1970,1,1
2020-2021,2020-12-20,1970-01-01 00:00:00.000000069,DOSES(J07E1),moins de 65 ans,142,2020,12,51,1970,1,1
2020-2021,2020-12-21,1970-01-01 00:00:00.000000070,ACTE(VGP),65 ans et plus,14026,2020,12,52,1970,1,1
2020-2021,2020-12-21,1970-01-01 00:00:00.000000070,DOSES(J07E1),65 ans et plus,28868,2020,12,52,1970,1,1
2020-2021,2020-12-21,1970-01-01 00:00:00.000000070,ACTE(VGP),moins de 65 ans,4824,2020,12,52,1970,1,1
2020-2021,2020-12-21,1970-01-01 00:00:00.000000070,DOSES(J07E1),moins de 65 ans,13527,2020,12,52,1970,1,1
2020-2021,2020-12-22,1970-01-01 00:00:00.000000071,ACTE(VGP),65 ans et plus,14930,2020,12,52,1970,1,1
2020-2021,2020-12-22,1970-01-01 00:00:00.000000071,DOSES(J07E1),65 ans et plus,32455,2020,12,52,1970,1,1
2020-2021,2020-12-22,1970-01-01 00:00:00.000000071,ACTE(VGP),moins de 65 ans,7210,2020,12,52,1970,1,1
2020-2021,2020-12-22,1970-01-01 00:00:00.000000071,DOSES(J07E1),moins de 65 ans,21874,2020,12,52,1970,1,1
2020-2021,2020-12-23,1970-01-01 00:00:00.000000072,ACTE(VGP),65 ans et plus,10700,2020,12,52,1970,1,1
2020-2021,2020-12-23,1970-01-01 00:00:00.000000072,DOSES(J07E1),65 ans et plus,25087,2020,12,52,1970,1,1
2020-2021,2020-12-23,1970-01-01 00:00:00.000000072,ACTE(VGP),moins de 65 ans,6475,2020,12,52,1970,1,1
2020-2021,2020-12-23,1970-01-01 00:00:00.000000072,DOSES(J07E1),moins de 65 ans,21557,2020,12,52,1970,1,1
2020-2021,2020-12-24,1970-01-01 00:00:00.000000073,ACTE(VGP),65 ans et plus,5287,2020,12,52,1970,1,1
2020-2021,2020-12-24,1970-01-01 00:00:00.000000073,DOSES(J07E1),65 ans et plus,13709,2020,12,52,1970,1,1
2020-2021,2020-12-24,1970-01-01 00:00:00.000000073,ACTE(VGP),moins de 65 ans,3746,2020,12,52,1970,1,1
2020-2021,2020-12-24,1970-01-01 00:00:00.000000073,DOSES(J07E1),moins de 65 ans,13928,2020,12,52,1970,1,1
2020-2021,2020-12-25,1970-01-01 00:00:00.000000074,ACTE(VGP),65 ans et plus,100,2020,12,52,1970,1,1
2020-2021,2020-12-25,1970-01-01 00:00:00.000000074,DOSES(J07E1),65 ans et plus,88,2020,12,52,1970,1,1
2020-2021,2020-12-25,1970-01-01 00:00:00.000000074,ACTE(VGP),moins de 65 ans,34,2020,12,52,1970,1,1
2020-2021,2020-12-25,1970-01-01 00:00:00.000000074,DOSES(J07E1),moins de 65 ans,97,2020,12,52,1970,1,1
2020-2021,2020-12-26,1970-01-01 00:00:00.000000075,ACTE(VGP),65 ans et plus,3624,2020,12,52,1970,1,1
2020-2021,2020-12-26,1970-01-01 00:00:00.000000075,DOSES(J07E1),65 ans et plus,7685,2020,12,52,1970,1,1
2020-2021,2020-12-26,1970-01-01 00:00:00.000000075,ACTE(VGP),moins de 65 ans,2609,2020,12,52,1970,1,1
2020-2021,2020-12-26,1970-01-01 00:00:00.000000075,DOSES(J07E1),moins de 65 ans,7964,2020,12,52,1970,1,1
2020-2021,2020-12-27,1970-01-01 00:00:00.000000076,ACTE(VGP),65 ans et plus,242,2020,12,52,1970,1,1
2020-2021,2020-12-27,1970-01-01 00:00:00.000000076,DOSES(J07E1),65 ans et plus,145,2020,12,52,1970,1,1
2020-2021,2020-12-27,1970-01-01 00:00:00.000000076,ACTE(VGP),moins de 65 ans,63,2020,12,52,1970,1,1
2020-2021,2020-12-27,1970-01-01 00:00:00.000000076,DOSES(J07E1),moins de 65 ans,115,2020,12,52,1970,1,1
2020-2021,2020-12-28,1970-01-01 00:00:00.000000077,ACTE(VGP),65 ans et plus,7771,2020,12,53,1970,1,1
2020-2021,2020-12-28,1970-01-01 00:00:00.000000077,DOSES(J07E1),65 ans et plus,15204,2020,12,53,1970,1,1
2020-2021,2020-12-28,1970-01-01 00:00:00.000000077,ACTE(VGP),moins de 65 ans,5290,2020,12,53,1970,1,1
2020-2021,2020-12-28,1970-01-01 00:00:00.000000077,DOSES(J07E1),moins de 65 ans,15025,2020,12,53,1970,1,1
2020-2021,2020-12-29,1970-01-01 00:00:00.000000078,ACTE(VGP),65 ans et plus,8002,2020,12,53,1970,1,1
2020-2021,2020-12-29,1970-01-01 00:00:00.000000078,DOSES(J07E1),65 ans et plus,16318,2020,12,53,1970,1,1
2020-2021,2020-12-29,1970-01-01 00:00:00.000000078,ACTE(VGP),moins de 65 ans,5731,2020,12,53,1970,1,1
2020-2021,2020-12-29,1970-01-01 00:00:00.000000078,DOSES(J07E1),moins de 65 ans,16852,2020,12,53,1970,1,1
2020-2021,2020-12-30,1970-01-01 00:00:00.000000079,ACTE(VGP),65 ans et plus,6170,2020,12,53,1970,1,1
2020-2021,2020-12-30,1970-01-01 00:00:00.000000079,DOSES(J07E1),65 ans et plus,13139,2020,12,53,1970,1,1
2020-2021,2020-12-30,1970-01-01 00:00:00.000000079,ACTE(VGP),moins de 65 ans,5101,2020,12,53,1970,1,1
2020-2021,2020-12-30,1970-01-01 00:00:00.000000079,DOSES(J07E1),moins de 65 ans,15223,2020,12,53,1970,1,1
2020-2021,2020-12-31,1970-01-01 00:00:00.000000080,ACTE(VGP),65 ans et plus,3888,2020,12,53,1970,1,1
2020-2021,2020-12-31,1970-01-01 00:00:00.000000080,DOSES(J07E1),65 ans et plus,8481,2020,12,53,1970,1,1
2020-2021,2020-12-31,1970-01-01 00:00:00.000000080,ACTE(VGP),moins de 65 ans,3086,2020,12,53,1970,1,1
2020-2021,2020-12-31,1970-01-01 00:00:00.000000080,DOSES(J07E1),moins de 65 ans,10342,2020,12,53,1970,1,1
2020-2021,2021-01-01,1970-01-01 00:00:00.000000081,ACTE(VGP),65 ans et plus,63,2021,1,53,1970,1,1
2020-2021,2021-01-01,1970-01-01 00:00:00.000000081,DOSES(J07E1),65 ans et plus,106,2021,1,53,1970,1,1
2020-2021,2021-01-01,1970-01-01 00:00:00.000000081,ACTE(VGP),moins de 65 ans,42,2021,1,53,1970,1,1
2020-2021,2021-01-01,1970-01-01 00:00:00.000000081,DOSES(J07E1),moins de 65 ans,92,2021,1,53,1970,1,1
2020-2021,2021-01-02,1970-01-01 00:00:00.000000082,ACTE(VGP),65 ans et plus,1944,2021,1,53,1970,1,1
2020-2021,2021-01-02,1970-01-01 00:00:00.000000082,DOSES(J07E1),65 ans et plus,4097,2021,1,53,1970,1,1
2020-2021,2021-01-02,1970-01-01 00:00:00.000000082,ACTE(VGP),moins de 65 ans,1806,2021,1,53,1970,1,1
2020-2021,2021-01-02,1970-01-01 00:00:00.000000082,DOSES(J07E1),moins de 65 ans,5844,2021,1,53,1970,1,1
2020-2021,2021-01-03,1970-01-01 00:00:00.000000083,ACTE(VGP),65 ans et plus,29,2021,1,53,1970,1,1
2020-2021,2021-01-03,1970-01-01 00:00:00.000000083,DOSES(J07E1),65 ans et plus,87,2021,1,53,1970,1,1
2020-2021,2021-01-03,1970-01-01 00:00:00.000000083,ACTE(VGP),moins de 65 ans,26,2021,1,53,1970,1,1
2020-2021,2021-01-03,1970-01-01 00:00:00.000000083,DOSES(J07E1),moins de 65 ans,102,2021,1,53,1970,1,1
2020-2021,2021-01-04,1970-01-01 00:00:00.000000084,ACTE(VGP),65 ans et plus,4910,2021,1,1,1970,1,1
2020-2021,2021-01-04,1970-01-01 00:00:00.000000084,DOSES(J07E1),65 ans et plus,8709,2021,1,1,1970,1,1
2020-2021,2021-01-04,1970-01-01 00:00:00.000000084,ACTE(VGP),moins de 65 ans,3463,2021,1,1,1970,1,1
2020-2021,2021-01-04,1970-01-01 00:00:00.000000084,DOSES(J07E1),moins de 65 ans,11057,2021,1,1,1970,1,1
2020-2021,2021-01-05,1970-01-01 00:00:00.000000085,ACTE(VGP),65 ans et plus,5169,2021,1,1,1970,1,1
2020-2021,2021-01-05,1970-01-01 00:00:00.000000085,DOSES(J07E1),65 ans et plus,10448,2021,1,1,1970,1,1
2020-2021,2021-01-05,1970-01-01 00:00:00.000000085,ACTE(VGP),moins de 65 ans,3489,2021,1,1,1970,1,1
2020-2021,2021-01-05,1970-01-01 00:00:00.000000085,DOSES(J07E1),moins de 65 ans,12360,2021,1,1,1970,1,1
2020-2021,2021-01-06,1970-01-01 00:00:00.000000086,ACTE(VGP),65 ans et plus,4220,2021,1,1,1970,1,1
2020-2021,2021-01-06,1970-01-01 00:00:00.000000086,DOSES(J07E1),65 ans et plus,7749,2021,1,1,1970,1,1
2020-2021,2021-01-06,1970-01-01 00:00:00.000000086,ACTE(VGP),moins de 65 ans,2914,2021,1,1,1970,1,1
2020-2021,2021-01-06,1970-01-01 00:00:00.000000086,DOSES(J07E1),moins de 65 ans,10779,2021,1,1,1970,1,1
2020-2021,2021-01-07,1970-01-01 00:00:00.000000087,ACTE(VGP),65 ans et plus,3957,2021,1,1,1970,1,1
2020-2021,2021-01-07,1970-01-01 00:00:00.000000087,DOSES(J07E1),65 ans et plus,7149,2021,1,1,1970,1,1
2020-2021,2021-01-07,1970-01-01 00:00:00.000000087,ACTE(VGP),moins de 65 ans,2701,2021,1,1,1970,1,1
2020-2021,2021-01-07,1970-01-01 00:00:00.000000087,DOSES(J07E1),moins de 65 ans,9996,2021,1,1,1970,1,1
2020-2021,2021-01-08,1970-01-01 00:00:00.000000088,ACTE(VGP),65 ans et plus,3374,2021,1,1,1970,1,1
2020-2021,2021-01-08,1970-01-01 00:00:00.000000088,DOSES(J07E1),65 ans et plus,6259,2021,1,1,1970,1,1
2020-2021,2021-01-08,1970-01-01 00:00:00.000000088,ACTE(VGP),moins de 65 ans,2577,2021,1,1,1970,1,1
2020-2021,2021-01-08,1970-01-01 00:00:00.000000088,DOSES(J07E1),moins de 65 ans,9266,2021,1,1,1970,1,1
2020-2021,2021-01-09,1970-01-01 00:00:00.000000089,ACTE(VGP),65 ans et plus,1389,2021,1,1,1970,1,1
2020-2021,2021-01-09,1970-01-01 00:00:00.000000089,DOSES(J07E1),65 ans et plus,3042,2021,1,1,1970,1,1
2020-2021,2021-01-09,1970-01-01 00:00:00.000000089,ACTE(VGP),moins de 65 ans,1706,2021,1,1,1970,1,1
2020-2021,2021-01-09,1970-01-01 00:00:00.000000089,DOSES(J07E1),moins de 65 ans,6178,2021,1,1,1970,1,1
2020-2021,2021-01-10,1970-01-01 00:00:00.000000090,ACTE(VGP),65 ans et plus,43,2021,1,1,1970,1,1
2020-2021,2021-01-10,1970-01-01 00:00:00.000000090,DOSES(J07E1),65 ans et plus,50,2021,1,1,1970,1,1
2020-2021,2021-01-10,1970-01-01 00:00:00.000000090,ACTE(VGP),moins de 65 ans,39,2021,1,1,1970,1,1
2020-2021,2021-01-10,1970-01-01 00:00:00.000000090,DOSES(J07E1),moins de 65 ans,68,2021,1,1,1970,1,1
2020-2021,2021-01-11,1970-01-01 00:00:00.000000091,ACTE(VGP),65 ans et plus,2613,2021,1,2,1970,1,1
2020-2021,2021-01-11,1970-01-01 00:00:00.000000091,DOSES(J07E1),65 ans et plus,4482,2021,1,2,1970,1,1
2020-2021,2021-01-11,1970-01-01 00:00:00.000000091,ACTE(VGP),moins de 65 ans,1871,2021,1,2,1970,1,1
2020-2021,2021-01-11,1970-01-01 00:00:00.000000091,DOSES(J07E1),moins de 65 ans,6095,2021,1,2,1970,1,1
2020-2021,2021-01-12,1970-01-01 00:00:00.000000092,ACTE(VGP),65 ans et plus,2538,2021,1,2,1970,1,1
2020-2021,2021-01-12,1970-01-01 00:00:00.000000092,DOSES(J07E1),65 ans et plus,4695,2021,1,2,1970,1,1
2020-2021,2021-01-12,1970-01-01 00:00:00.000000092,ACTE(VGP),moins de 65 ans,1961,2021,1,2,1970,1,1
2020-2021,2021-01-12,1970-01-01 00:00:00.000000092,DOSES(J07E1),moins de 65 ans,6431,2021,1,2,1970,1,1
2020-2021,2021-01-13,1970-01-01 00:00:00.000000093,ACTE(VGP),65 ans et plus,1963,2021,1,2,1970,1,1
2020-2021,2021-01-13,1970-01-01 00:00:00.000000093,DOSES(J07E1),65 ans et plus,3767,2021,1,2,1970,1,1
2020-2021,2021-01-13,1970-01-01 00:00:00.000000093,ACTE(VGP),moins de 65 ans,1409,2021,1,2,1970,1,1
2020-2021,2021-01-13,1970-01-01 00:00:00.000000093,DOSES(J07E1),moins de 65 ans,5345,2021,1,2,1970,1,1
2020-2021,2021-01-14,1970-01-01 00:00:00.000000094,ACTE(VGP),65 ans et plus,1929,2021,1,2,1970,1,1
2020-2021,2021-01-14,1970-01-01 00:00:00.000000094,DOSES(J07E1),65 ans et plus,3709,2021,1,2,1970,1,1
2020-2021,2021-01-14,1970-01-01 00:00:00.000000094,ACTE(VGP),moins de 65 ans,1314,2021,1,2,1970,1,1
2020-2021,2021-01-14,1970-01-01 00:00:00.000000094,DOSES(J07E1),moins de 65 ans,4126,2021,1,2,1970,1,1
2020-2021,2021-01-15,1970-01-01 00:00:00.000000095,ACTE(VGP),65 ans et plus,1868,2021,1,2,1970,1,1
2020-2021,2021-01-15,1970-01-01 00:00:00.000000095,DOSES(J07E1),65 ans et plus,3252,2021,1,2,1970,1,1
2020-2021,2021-01-15,1970-01-01 00:00:00.000000095,ACTE(VGP),moins de 65 ans,1424,2021,1,2,1970,1,1
2020-2021,2021-01-15,1970-01-01 00:00:00.000000095,DOSES(J07E1),moins de 65 ans,4712,2021,1,2,1970,1,1
2020-2021,2021-01-16,1970-01-01 00:00:00.000000096,ACTE(VGP),65 ans et plus,738,2021,1,2,1970,1,1
2020-2021,2021-01-16,1970-01-01 00:00:00.000000096,DOSES(J07E1),65 ans et plus,1418,2021,1,2,1970,1,1
2020-2021,2021-01-16,1970-01-01 00:00:00.000000096,ACTE(VGP),moins de 65 ans,875,2021,1,2,1970,1,1
2020-2021,2021-01-16,1970-01-01 00:00:00.000000096,DOSES(J07E1),moins de 65 ans,3024,2021,1,2,1970,1,1
2020-2021,2021-01-17,1970-01-01 00:00:00.000000097,ACTE(VGP),65 ans et plus,53,2021,1,2,1970,1,1
2020-2021,2021-01-17,1970-01-01 00:00:00.000000097,DOSES(J07E1),65 ans et plus,92,2021,1,2,1970,1,1
2020-2021,2021-01-17,1970-01-01 00:00:00.000000097,ACTE(VGP),moins de 65 ans,25,2021,1,2,1970,1,1
2020-2021,2021-01-17,1970-01-01 00:00:00.000000097,DOSES(J07E1),moins de 65 ans,59,2021,1,2,1970,1,1
2020-2021,2021-01-18,1970-01-01 00:00:00.000000098,ACTE(VGP),65 ans et plus,1659,2021,1,3,1970,1,1
2020-2021,2021-01-18,1970-01-01 00:00:00.000000098,DOSES(J07E1),65 ans et plus,2599,2021,1,3,1970,1,1
2020-2021,2021-01-18,1970-01-01 00:00:00.000000098,ACTE(VGP),moins de 65 ans,1166,2021,1,3,1970,1,1
2020-2021,2021-01-18,1970-01-01 00:00:00.000000098,DOSES(J07E1),moins de 65 ans,3806,2021,1,3,1970,1,1
2020-2021,2021-01-19,1970-01-01 00:00:00.000000099,ACTE(VGP),65 ans et plus,1517,2021,1,3,1970,1,1
2020-2021,2021-01-19,1970-01-01 00:00:00.000000099,DOSES(J07E1),65 ans et plus,3045,2021,1,3,1970,1,1
2020-2021,2021-01-19,1970-01-01 00:00:00.000000099,ACTE(VGP),moins de 65 ans,1186,2021,1,3,1970,1,1
2020-2021,2021-01-19,1970-01-01 00:00:00.000000099,DOSES(J07E1),moins de 65 ans,3750,2021,1,3,1970,1,1
2020-2021,2021-01-20,1970-01-01 00:00:00.000000100,ACTE(VGP),65 ans et plus,1168,2021,1,3,1970,1,1
2020-2021,2021-01-20,1970-01-01 00:00:00.000000100,DOSES(J07E1),65 ans et plus,2416,2021,1,3,1970,1,1
2020-2021,2021-01-20,1970-01-01 00:00:00.000000100,ACTE(VGP),moins de 65 ans,843,2021,1,3,1970,1,1
2020-2021,2021-01-20,1970-01-01 00:00:00.000000100,DOSES(J07E1),moins de 65 ans,3061,2021,1,3,1970,1,1
2020-2021,2021-01-21,1970-01-01 00:00:00.000000101,ACTE(VGP),65 ans et plus,1273,2021,1,3,1970,1,1
2020-2021,2021-01-21,1970-01-01 00:00:00.000000101,DOSES(J07E1),65 ans et plus,2449,2021,1,3,1970,1,1
2020-2021,2021-01-21,1970-01-01 00:00:00.000000101,ACTE(VGP),moins de 65 ans,896,2021,1,3,1970,1,1
2020-2021,2021-01-21,1970-01-01 00:00:00.000000101,DOSES(J07E1),moins de 65 ans,2967,2021,1,3,1970,1,1
2020-2021,2021-01-22,1970-01-01 00:00:00.000000102,ACTE(VGP),65 ans et plus,1257,2021,1,3,1970,1,1
2020-2021,2021-01-22,1970-01-01 00:00:00.000000102,DOSES(J07E1),65 ans et plus,2091,2021,1,3,1970,1,1
2020-2021,2021-01-22,1970-01-01 00:00:00.000000102,ACTE(VGP),moins de 65 ans,906,2021,1,3,1970,1,1
2020-2021,2021-01-22,1970-01-01 00:00:00.000000102,DOSES(J07E1),moins de 65 ans,2956,2021,1,3,1970,1,1
2020-2021,2021-01-23,1970-01-01 00:00:00.000000103,ACTE(VGP),65 ans et plus,443,2021,1,3,1970,1,1
2020-2021,2021-01-23,1970-01-01 00:00:00.000000103,DOSES(J07E1),65 ans et plus,1061,2021,1,3,1970,1,1
2020-2021,2021-01-23,1970-01-01 00:00:00.000000103,ACTE(VGP),moins de 65 ans,520,2021,1,3,1970,1,1
2020-2021,2021-01-23,1970-01-01 00:00:00.000000103,DOSES(J07E1),moins de 65 ans,1868,2021,1,3,1970,1,1
2020-2021,2021-01-24,1970-01-01 00:00:00.000000104,ACTE(VGP),65 ans et plus,44,2021,1,3,1970,1,1
2020-2021,2021-01-24,1970-01-01 00:00:00.000000104,DOSES(J07E1),65 ans et plus,60,2021,1,3,1970,1,1
2020-2021,2021-01-24,1970-01-01 00:00:00.000000104,ACTE(VGP),moins de 65 ans,19,2021,1,3,1970,1,1
2020-2021,2021-01-24,1970-01-01 00:00:00.000000104,DOSES(J07E1),moins de 65 ans,74,2021,1,3,1970,1,1
2020-2021,2021-01-25,1970-01-01 00:00:00.000000105,ACTE(VGP),65 ans et plus,1079,2021,1,4,1970,1,1
2020-2021,2021-01-25,1970-01-01 00:00:00.000000105,DOSES(J07E1),65 ans et plus,1699,2021,1,4,1970,1,1
2020-2021,2021-01-25,1970-01-01 00:00:00.000000105,ACTE(VGP),moins de 65 ans,866,2021,1,4,1970,1,1
2020-2021,2021-01-25,1970-01-01 00:00:00.000000105,DOSES(J07E1),moins de 65 ans,2156,2021,1,4,1970,1,1
2020-2021,2021-01-26,1970-01-01 00:00:00.000000106,ACTE(VGP),65 ans et plus,1013,2021,1,4,1970,1,1
2020-2021,2021-01-26,1970-01-01 00:00:00.000000106,DOSES(J07E1),65 ans et plus,1808,2021,1,4,1970,1,1
2020-2021,2021-01-26,1970-01-01 00:00:00.000000106,ACTE(VGP),moins de 65 ans,733,2021,1,4,1970,1,1
2020-2021,2021-01-26,1970-01-01 00:00:00.000000106,DOSES(J07E1),moins de 65 ans,2315,2021,1,4,1970,1,1
2020-2021,2021-01-27,1970-01-01 00:00:00.000000107,ACTE(VGP),65 ans et plus,904,2021,1,4,1970,1,1
2020-2021,2021-01-27,1970-01-01 00:00:00.000000107,DOSES(J07E1),65 ans et plus,1458,2021,1,4,1970,1,1
2020-2021,2021-01-27,1970-01-01 00:00:00.000000107,ACTE(VGP),moins de 65 ans,580,2021,1,4,1970,1,1
2020-2021,2021-01-27,1970-01-01 00:00:00.000000107,DOSES(J07E1),moins de 65 ans,2189,2021,1,4,1970,1,1
2020-2021,2021-01-28,1970-01-01 00:00:00.000000108,ACTE(VGP),65 ans et plus,816,2021,1,4,1970,1,1
